nominal_coverage,dgp,functional,n,B,coverage,length,coverage_sd,length_sd,failed,method
0.9,DGPExp_1,Q(0.95),256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPLaplace_0_1,Q(0.95),256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPLogNorm_0_1,Q(0.95),256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPNorm_0_1,Q(0.95),256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPBeta_1_1,std,256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPBeta_10_2,std,256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPExp_1,std,256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPLaplace_0_1,std,256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPLogNorm_0_1,std,256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPNorm_0_1,std,256,1000,NA,NA,NA,NA,10000,t-test
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,4,10,0.8734,0.599722699582915,0.332540972437736,0.200097213858791,0,wilcoxon
0.9,DGPBeta_10_2,mean,4,10,0.8599,0.207183673625616,0.34710810766077,0.0979180614752437,0,wilcoxon
0.9,DGPExp_1,mean,4,10,0.8211,1.82644906854332,0.383287726059803,1.19379168796442,0,wilcoxon
0.9,DGPLaplace_0_1,mean,4,10,0.8818,2.76329323046372,0.322860935881676,1.56754559229444,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,4,10,0.7554,3.18798503061782,0.42987128181805,3.24896343616901,0,wilcoxon
0.9,DGPNorm_0_1,mean,4,10,0.8759,2.06438288257548,0.329712088049711,0.876489658414388,0,wilcoxon
0.9,DGPBeta_1_1,median,4,10,0.8733,0.59844616102076,0.33265323659568,0.2003727728983,0,wilcoxon
0.9,DGPBeta_10_2,median,4,10,0.8732,0.209309960058425,0.332765432825178,0.0976021118719409,0,wilcoxon
0.9,DGPExp_1,median,4,10,0.8776,1.82739142560176,0.327763608257979,1.14757142401238,0,wilcoxon
0.9,DGPLaplace_0_1,median,4,10,0.8763,2.77583233278746,0.329255449332417,1.57680414317609,0,wilcoxon
0.9,DGPLogNorm_0_1,median,4,10,0.8706,3.16293761822582,0.335658914213028,3.14026990744602,0,wilcoxon
0.9,DGPNorm_0_1,median,4,10,0.8813,2.06409043824401,0.3234513442192,0.885646198445167,0,wilcoxon
0.9,DGPBeta_1_1,Q(0.05),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.05),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.05),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.05),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.05),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.05),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,Q(0.95),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.95),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.95),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.95),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.95),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.95),4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,std,4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,std,4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,std,4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,std,4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,std,4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,std,4,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,8,10,0.9079,0.409370850796011,0.28918152187728,0.0993633380824567,0,wilcoxon
0.9,DGPBeta_10_2,mean,8,10,0.8884,0.138336868723991,0.314889433826468,0.0442809958675923,0,wilcoxon
0.9,DGPExp_1,mean,8,10,0.8651,1.29321905987984,0.341633811801667,0.599658949251597,0,wilcoxon
0.9,DGPLaplace_0_1,mean,8,10,0.9099,1.83254231957742,0.286339290037015,0.723127246134929,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,8,10,0.8011,2.37042482796791,0.399192591955997,1.99032686186107,0,wilcoxon
0.9,DGPNorm_0_1,mean,8,10,0.908,1.35771479498699,0.289040402773459,0.391407281912436,0,wilcoxon
0.9,DGPBeta_1_1,median,8,10,0.9049,0.411283573243465,0.293367681348246,0.100716659745672,0,wilcoxon
0.9,DGPBeta_10_2,median,8,10,0.9071,0.137890592687559,0.290306764994859,0.0443606127955062,0,wilcoxon
0.9,DGPExp_1,median,8,10,0.8719,1.29658260194843,0.334217833390164,0.600048756504137,0,wilcoxon
0.9,DGPLaplace_0_1,median,8,10,0.906,1.83540489336734,0.291843309417443,0.734479713596875,0,wilcoxon
0.9,DGPLogNorm_0_1,median,8,10,0.8644,2.33737894858648,0.342380435241624,1.94028432004527,0,wilcoxon
0.9,DGPNorm_0_1,median,8,10,0.9049,1.34802187608359,0.293367681348246,0.385621837308217,0,wilcoxon
0.9,DGPBeta_1_1,Q(0.05),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.05),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.05),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.05),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.05),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.05),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,Q(0.95),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.95),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.95),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.95),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.95),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.95),8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,std,8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,std,8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,std,8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,std,8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,std,8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,std,8,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,16,10,0.9012,0.272283338226573,0.298408218295801,0.0400232916290131,0,wilcoxon
0.9,DGPBeta_10_2,mean,16,10,0.8705,0.0911804212218595,0.335769301905952,0.0217928506526285,0,wilcoxon
0.9,DGPExp_1,mean,16,10,0.8184,0.815143401748739,0.385533790516944,0.275151113449379,0,wilcoxon
0.9,DGPLaplace_0_1,mean,16,10,0.8997,1.09279523439154,0.300414604993648,0.30146263687469,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,16,10,0.697,1.25575945180184,0.459578199235039,0.579260616949883,0,wilcoxon
0.9,DGPNorm_0_1,mean,16,10,0.9008,0.887487987333717,0.298945307422082,0.179612443521092,0,wilcoxon
0.9,DGPBeta_1_1,median,16,10,0.8993,0.272083249284236,0.300946119524219,0.0396373681478108,0,wilcoxon
0.9,DGPBeta_10_2,median,16,10,0.8845,0.0912818805049305,0.319640371349896,0.0219348720829466,0,wilcoxon
0.9,DGPExp_1,median,16,10,0.8292,0.816772058432845,0.376352924995164,0.276002281480212,0,wilcoxon
0.9,DGPLaplace_0_1,median,16,10,0.9004,1.08757744021663,0.29948089902511,0.302847104468862,0,wilcoxon
0.9,DGPLogNorm_0_1,median,16,10,0.82,1.25636064423995,0.384206665059506,0.573390116188074,0,wilcoxon
0.9,DGPNorm_0_1,median,16,10,0.9001,0.884582644442167,0.299881614805393,0.182648776814062,0,wilcoxon
0.9,DGPBeta_1_1,Q(0.05),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.05),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.05),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.05),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.05),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.05),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,Q(0.95),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.95),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.95),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.95),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.95),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.95),16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,std,16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,std,16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,std,16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,std,16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,std,16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,std,16,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,32,10,0.9016,0.185274606153263,0.29786962354571,0.0178262196320923,0,wilcoxon
0.9,DGPBeta_10_2,mean,32,10,0.8562,0.063089345370638,0.350904365016081,0.0112377292793738,0,wilcoxon
0.9,DGPExp_1,mean,32,10,0.7532,0.553921739071975,0.431170906758658,0.139483422386074,0,wilcoxon
0.9,DGPLaplace_0_1,mean,32,10,0.8958,0.722105181129372,0.305535096461138,0.144077671290846,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,32,10,0.5318,0.81928780743032,0.499012686578344,0.274500510667227,0,wilcoxon
0.9,DGPNorm_0_1,mean,32,10,0.8979,0.60848670521712,0.302794911575224,0.0889293962904075,0,wilcoxon
0.9,DGPBeta_1_1,median,32,10,0.9014,0.185257267457825,0.298139109633187,0.0180168175349076,0,wilcoxon
0.9,DGPBeta_10_2,median,32,10,0.8577,0.0631357981191578,0.349375036732204,0.0110814817441037,0,wilcoxon
0.9,DGPExp_1,median,32,10,0.7546,0.551862472200051,0.430345628229187,0.141780067295927,0,wilcoxon
0.9,DGPLaplace_0_1,median,32,10,0.8984,0.724782973012943,0.302136672148327,0.145789977839844,0,wilcoxon
0.9,DGPLogNorm_0_1,median,32,10,0.7385,0.814076172234036,0.439473621172387,0.26716918630592,0,wilcoxon
0.9,DGPNorm_0_1,median,32,10,0.9011,0.608371721309793,0.298542631411792,0.0888780893698339,0,wilcoxon
0.9,DGPBeta_1_1,Q(0.05),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.05),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.05),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.05),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.05),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.05),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,Q(0.95),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.95),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.95),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.95),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.95),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.95),32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,std,32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,std,32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,std,32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,std,32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,std,32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,std,32,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,64,10,0.898,0.127653941456035,0.302663444300846,0.00786466009623286,0,wilcoxon
0.9,DGPBeta_10_2,mean,64,10,0.8246,0.044217404747136,0.380327891339162,0.005678506338324,0,wilcoxon
0.9,DGPExp_1,mean,64,10,0.6242,0.383984911507234,0.484352990887822,0.0730186160757013,0,wilcoxon
0.9,DGPLaplace_0_1,mean,64,10,0.8956,0.49344475883697,0.305794033622469,0.0714861265548719,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,64,10,0.295,0.561964667475042,0.456065565001303,0.135446311010468,0,wilcoxon
0.9,DGPNorm_0_1,mean,64,10,0.8974,0.424862436257219,0.30345089923219,0.043932798775341,0,wilcoxon
0.9,DGPBeta_1_1,median,64,10,0.8973,0.127901089311565,0.303581827836614,0.00821549970972579,0,wilcoxon
0.9,DGPBeta_10_2,median,64,10,0.8067,0.0441828060187297,0.394905944587451,0.00572685908843243,0,wilcoxon
0.9,DGPExp_1,median,64,10,0.6159,0.384362163808642,0.48640605370915,0.0718429513871991,0,wilcoxon
0.9,DGPLaplace_0_1,median,64,10,0.8951,0.493864651113585,0.306439848156296,0.0711042707974442,0,wilcoxon
0.9,DGPLogNorm_0_1,median,64,10,0.5722,0.563545331048563,0.494784439088495,0.136775424612303,0,wilcoxon
0.9,DGPNorm_0_1,median,64,10,0.897,0.42487473719451,0.303974077881655,0.0436533467411261,0,wilcoxon
0.9,DGPBeta_1_1,Q(0.05),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.05),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.05),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.05),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.05),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.05),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,Q(0.95),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.95),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.95),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.95),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.95),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.95),64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,std,64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,std,64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,std,64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,std,64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,std,64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,std,64,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,128,10,0.9033,0.0885558040696229,0.295563607002923,0.00353635765083583,0,wilcoxon
0.9,DGPBeta_10_2,mean,128,10,0.7558,0.0310968047679003,0.429633353549103,0.00283502671452808,0,wilcoxon
0.9,DGPExp_1,mean,128,10,0.4182,0.269951454642323,0.49328804294178,0.0374336900173877,0,wilcoxon
0.9,DGPLaplace_0_1,mean,128,10,0.9016,0.34263195010815,0.29786962354571,0.0353641105290992,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,128,10,0.0806,0.390663650627358,0.27223344964407,0.0679892581561381,0,wilcoxon
0.9,DGPNorm_0_1,mean,128,10,0.8952,0.298949900656439,0.306310859478183,0.0216616840458145,0,wilcoxon
0.9,DGPBeta_1_1,median,128,10,0.8973,0.0884573287496912,0.303581827836614,0.0035014563026385,0,wilcoxon
0.9,DGPBeta_10_2,median,128,10,0.7091,0.0311649899850521,0.454200197910545,0.00282606651364933,0,wilcoxon
0.9,DGPExp_1,median,128,10,0.4006,0.269866616720503,0.490044543246261,0.0372563540105403,0,wilcoxon
0.9,DGPLaplace_0_1,median,128,10,0.9016,0.343887895205005,0.29786962354571,0.0352629934878918,0,wilcoxon
0.9,DGPLogNorm_0_1,median,128,10,0.3394,0.391496576371873,0.473529368684035,0.0681111439041614,0,wilcoxon
0.9,DGPNorm_0_1,median,128,10,0.8978,0.298983724449541,0.302926288779372,0.0218050779557552,0,wilcoxon
0.9,DGPBeta_1_1,Q(0.05),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.05),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.05),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.05),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.05),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.05),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,Q(0.95),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.95),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.95),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.95),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.95),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.95),128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,std,128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,std,128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,std,128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,std,128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,std,128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,std,128,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,256,10,0.8985,0.0616643316386276,0.302004752755762,0.00158017114390256,0,wilcoxon
0.9,DGPBeta_10_2,mean,256,10,0.6413,0.0219767413954174,0.479642904389894,0.0014219921643319,0,wilcoxon
0.9,DGPExp_1,mean,256,10,0.1756,0.190245389631589,0.380498512364754,0.0192767719926424,0,wilcoxon
0.9,DGPLaplace_0_1,mean,256,10,0.898,0.24021853425809,0.302663444300846,0.017463763246635,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,256,10,0.0037,0.273481867837964,0.0607180258890783,0.034072696766863,0,wilcoxon
0.9,DGPNorm_0_1,mean,256,10,0.8969,0.211100360319817,0.304104649691182,0.0107964338156046,0,wilcoxon
0.9,DGPBeta_1_1,median,256,10,0.8957,0.0616724938917292,0.305664608820368,0.00157374117028403,0,wilcoxon
0.9,DGPBeta_10_2,median,256,10,0.5359,0.0219835407737686,0.498734462019982,0.0014181862122502,0,wilcoxon
0.9,DGPExp_1,median,256,10,0.1498,0.190164820383081,0.356893117431153,0.0193526671619606,0,wilcoxon
0.9,DGPLaplace_0_1,median,256,10,0.9014,0.239641637808934,0.298139109633187,0.0173463346374555,0,wilcoxon
0.9,DGPLogNorm_0_1,median,256,10,0.0987,0.274226632760224,0.298273711078721,0.0340661246116059,0,wilcoxon
0.9,DGPNorm_0_1,median,256,10,0.9051,0.211066553397564,0.293091419625389,0.0108305749883839,0,wilcoxon
0.9,DGPBeta_1_1,Q(0.05),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.05),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.05),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.05),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.05),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.05),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,Q(0.95),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.95),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.95),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.95),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.95),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.95),256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,std,256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,std,256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,std,256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,std,256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,std,256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,std,256,10,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,4,100,0.8712,0.600699032441733,0.334995197246495,0.200795307066341,0,wilcoxon
0.9,DGPBeta_10_2,mean,4,100,0.8548,0.205703538457047,0.352319986570864,0.096108775362945,0,wilcoxon
0.9,DGPExp_1,mean,4,100,0.8229,1.83890649672111,0.381772399495435,1.16200596441279,0,wilcoxon
0.9,DGPLaplace_0_1,mean,4,100,0.875,2.76905254048271,0.330735451069067,1.56017847085371,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,4,100,0.7577,3.19169863164485,0.428496290423955,3.58129761020855,0,wilcoxon
0.9,DGPNorm_0_1,mean,4,100,0.8752,2.05900780621196,0.330508522716675,0.865430616086027,0,wilcoxon
0.9,DGPBeta_1_1,median,4,100,0.8688,0.597811755843657,0.33763583902776,0.200859187809265,0,wilcoxon
0.9,DGPBeta_10_2,median,4,100,0.8764,0.208144348001351,0.329141114702097,0.096790012191215,0,wilcoxon
0.9,DGPExp_1,median,4,100,0.8781,1.82808443051358,0.327186636508142,1.15793274308362,0,wilcoxon
0.9,DGPLaplace_0_1,median,4,100,0.8729,2.77823601027018,0.33310161462918,1.57344297272353,0,wilcoxon
0.9,DGPLogNorm_0_1,median,4,100,0.8744,3.23074585873934,0.331414579586288,3.28723151314806,0,wilcoxon
0.9,DGPNorm_0_1,median,4,100,0.8682,2.0641408896039,0.338290118124077,0.887288316372212,0,wilcoxon
0.9,DGPBeta_1_1,Q(0.05),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.05),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.05),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.05),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.05),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.05),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,Q(0.95),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,Q(0.95),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,Q(0.95),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,Q(0.95),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,Q(0.95),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,Q(0.95),4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,std,4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_10_2,std,4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPExp_1,std,4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLaplace_0_1,std,4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPLogNorm_0_1,std,4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPNorm_0_1,std,4,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBiNorm-1_1_2.0_0.5_1.0,corr,8,100,NA,NA,NA,NA,10000,wilcoxon
0.9,DGPBeta_1_1,mean,8,100,0.9041,0.411624649818317,0.294468777947881,0.101369440792366,0,wilcoxon
0.9,DGPBeta_10_2,mean,8,100,0.8852,0.138001791377715,0.318796366215663,0.044300314991598,0,wilcoxon
0.9,DGPExp_1,mean,8,100,0.8671,1.2943964674249,0.339483600357206,0.596798642086958,0,wilcoxon
0.9,DGPLaplace_0_1,mean,8,100,0.9089,1.83148395947573,0.287765652757744,0.733395194201941,0,wilcoxon
0.9,DGPLogNorm_0_1,mean,8,100,0.8089,2.36045983451639,0.393187295859063,1.89571624478252,0,wilcoxon
0.9,DGPNorm_0_1,mean,8,100,0.9091,1.34771302948276,0.287481224683377,0.385097142388638,0,wilcoxon
0.9,DGPBeta_1_1,median,8,100,0.9027,0.410999518078866,0.29638065751566,0.0991035015932297,0,wilcoxon
0.9,DGPBeta_10_2,median,8,100,0.9089,0.138349101638866,0.287765652757744,0.0437953979427521,0,wilcoxon
0.9,DGPExp_1,median,8,100,0.8749,1.29202210903587,0.330848811534225,0.598455512597399,0,wilcoxon
