CI,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1750493855591215,1.3150631354133298,,,,,,1.4158229686649313
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.81662471679309,0.9933547404079719,,,,,,1.1715963415671915
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3776864979458405,1.458213737137382,,,,,,0.6940931464848463
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0681230193897209,1.1574298730161703,,,,,,1.8100977579544186
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8747839098041836,0.9660903029176602,,,,,,0.8530955344218113
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3196355622385854,1.4383461528626873,,,,,,1.7263181757800394
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.643466953172999,1.6567635500945697,,,,,,2.3690026695878386
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0652029345443306,1.2462487423446513,,,,,,1.8792733250089821
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1448352530061836,1.191121802515905,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0388300208221488,1.1404578367329676,,,,,,0.9222741719951868
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1616285274611164,1.3187564054617154,,,,,,0.8920616738438147
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.5684929309312284,0.6018221612322731,,,,,,0.5048019895150679
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.906257693745484,0.9860256218438408,,,,,,0.688313350282015
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1352496460100636,1.3021996085457586,,,,,,0.9817574482875813
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0112687094609396,1.1353989842959282,,,,,,0.9618006732667898
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5737243914493255,1.6212892127648844,,,,,,2.215846052567673
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.131418735277209,1.1739177704432822,,,,,,1.2609948031121954
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0689874418931027,1.2021930935782614,,,,,,0.7386209237704424
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5740775184424263,1.68594486603877,,,,,,1.169298591989949
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.6127400501721074,1.474112299113194,,,,,,1.399363206982449
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4379703653732046,1.530607148795522,,,,,,0.5932580260271663
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.021800111420104,1.2456936321062,,,,,,1.8321797189403677
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0831264677449268,1.1568924097033024,,,,,,0.7270351829433883
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.129386639058762,1.2833124602761632,,,,,,1.6546191395930503
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5266957450380676,1.6376526993652019,,,,,,1.2396315651708698
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2848209350579896,1.3324967052614838,,,,,,1.7254833892267718
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7897896018436227,0.8616822845511589,,,,,,1.1137021016787751
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5824111783077164,1.6024952222815152,,,,,,1.5525152155203055
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9520762140847359,1.1683094963991283,,,,,,1.1122321630054997
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.800285263649995,0.8673054368664785,,,,,,0.8645646395059285
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7639448361039611,0.9679217985579999,,,,,,0.9234194799568112
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9453473105773744,0.9886336706688466,,,,,,1.7146874993963155
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9230514900152746,1.0072418542349884,,,,,,1.2101568324206862
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0368203868864352,1.152623885463914,,,,,,0.5238198085213163
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4249475400356468,1.6273882094447112,,,,,,1.9744344555363664
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1320804111613811,1.149846713278016,,,,,,1.612831813350876
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0665321142385866,1.20361040553813,,,,,,1.6913211057212605
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3289628655236445,1.496647895271669,,,,,,1.9338452354797833
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2152609822943417,1.327243458674117,,,,,,1.0128937748345463
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1039932495384508,1.241479636365287,,,,,,0.7766835480981444
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4952039697378448,2.019303050122936,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.235443743697661,1.1645090330633123,,,,,,1.0891122800667714
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1304262175113748,1.2142025635444105,,,,,,1.4421831250900947
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.7530623219837462,2.1759067187315493,,,,,,2.152154940237484
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4322648198840011,1.5848248857645941,,,,,,3.2577509219990777
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1036921101455737,1.1692305777515102,,,,,,1.2359741109393156
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0586586593750216,1.007116184686427,,,,,,1.4502551296736228
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3426749826225766,1.6757450978419288,,,,,,2.4077433519358413
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.917187489079329,1.02120456749774,,,,,,0.7877377997243875
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5398711318310716,1.8375295789800874,,,,,,1.769357252964626
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8239680337128705,0.889502376234494,,,,,,0.7712275438047261
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.009315426241169,0.8496254778859922,,,,,,1.7851684696615
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.448980582821267,1.5790140645865944,,,,,,0.8895445794978767
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9438709590536731,1.1085330312291735,,,,,,2.118105703657352
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8121850329613207,0.8376370121873765,,,,,,0.8971068123194752
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3186440237260542,1.292401481916329,,,,,,0.9405031489770879
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0099498979503574,1.3835601373334614,,,,,,1.650445450405522
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5708995882323948,1.7476015547604327,,,,,,1.4428247949119664
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1955867607085597,1.4171511383552462,,,,,,1.9982761048615876
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.6206427446106688,0.7059018402915694,,,,,,0.8640744536156046
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7117781192544662,0.7945212541990182,,,,,,1.109136531502719
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5979310603087207,1.5721539404159055,,,,,,1.743356339930273
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9558072994597688,1.1651465941115937,,,,,,1.813049511587705
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9845803607747048,1.1720606227372843,,,,,,0.9040860731523727
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0881815508881951,1.0571841256432508,,,,,,1.54206856536879
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8873644213879757,0.9934527256071212,,,,,,2.381752639912671
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9574755883143892,0.999887670688913,,,,,,0.9272464643383431
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.8519610959418351,2.4716347012003435,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3830134195353543,1.5560206841017066,,,,,,0.982531615268609
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.6689677658337807,1.9059138243061091,,,,,,1.571944194748051
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0442108626278146,1.1484069276087474,,,,,,1.0295033872645973
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1052571265360687,1.2039100362823967,,,,,,0.7935018390234985
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.015429791523296,1.0722763812903393,,,,,,1.6724378524938142
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.294763978732079,1.4814292467867276,,,,,,1.405651391073673
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5666742038265693,1.69450715419043,,,,,,1.3057406793033395
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.8977645808899304,2.1690938959270274,,,,,,2.662236585107993
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.6707850012314682,1.8408239485350244,,,,,,3.080936692244795
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.6965430915788033,2.0147140241162704,,,,,,2.120326467122985
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.6992271900624218,0.7627309015361003,,,,,,0.5032230943552736
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.783730160541519,0.9065303927534407,,,,,,0.18499162186794885
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.6756336938930296,1.92275508478982,,,,,,3.0802804327923097
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0894974818067524,1.08473521961331,,,,,,0.7108194998129933
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8970934880896937,1.0621145137405343,,,,,,0.3990573472578678
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1376672565841561,1.1397518624645995,,,,,,1.4603300439390472
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0961179091880011,1.1915997000655612,,,,,,0.7621843308829421
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8916395764536835,1.071300319963564,,,,,,1.919844851420082
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5163889489204725,1.6345663771094796,,,,,,1.5340138111953117
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8511834043164999,1.0117690314163321,,,,,,1.1845127937873583
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.62253502006673,1.8254092180541748,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8734261228502342,0.9832465153455279,,,,,,0.9217258087999786
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.259931284185154,1.3041917294593044,,,,,,1.921503573694882
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.634031529882255,1.7387831083584946,,,,,,3.4906981003466715
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2109360880779363,1.4514200804920803,,,,,,1.18644805156922
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9816624199929019,1.0368725925077555,,,,,,2.119905361639346
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0507667415780175,1.0549978986487276,,,,,,0.7899201642264781
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9053269547507793,0.8854600365192034,,,,,,1.2158382220180748
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8457181410589305,0.914946389577076,,,,,,1.00708274581369
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3343319297407832,1.495900512482378,,,,,,0.9646658679767688
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3298753994817991,1.3522935144459094,,,,,,2.2953023627670284
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1159966985085576,1.1765153137158026,,,,,,1.1443836349059249
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0689370099689968,1.1107033903040746,,,,,,1.1216674080092557
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4001622089913184,1.6057367733884036,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.082267246862121,1.2814776835481068,,,,,,0.40483509188843597
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3318258989513418,1.4343522998581941,,,,,,2.0237020611196055
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4341252082516691,1.7971849456992512,,,,,,0.8307971005109409
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2325133865337947,1.5348218317755975,,,,,,2.209136093892522
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1896185026564372,1.2095945236176295,,,,,,1.1301240962988806
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.6230548971719294,2.08619274563037,,,,,,1.2767472808804161
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7260687302838689,0.8148550329998823,,,,,,0.6506704120378436
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.6620486840304434,1.8941641129108033,,,,,,1.4049489358694536
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9538918718596547,1.0960990266866981,,,,,,1.9602186104534929
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3033704133681718,1.6366754464951263,,,,,,0.721541548691926
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7999424092845425,0.8956324408094528,,,,,,0.890702016965369
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0669293894380603,1.1159895995276918,,,,,,0.8714789861709842
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.7933389958825061,2.0676172779144792,,,,,,0.6432042720863781
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.6166250307667298,0.8646237277416919,,,,,,2.490423758267607
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2406425422243559,1.4041736798611901,,,,,,1.7928549487661032
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2140777779780354,1.3946484954322536,,,,,,0.8912592370397588
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4048486159940359,1.5825827869738678,,,,,,3.7852649850314766
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.5786531259934846,0.668771915285739,,,,,,0.3982167428301345
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5218356986989603,1.637399084432974,,,,,,1.5403658950810948
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.2408505197644581,0.3295920388869866,,,,,,0.16014865973641979
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4472412883090777,1.5692885387560425,,,,,,2.377067443471509
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1939005684531803,1.6188538646624484,,,,,,1.0014880879331522
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1485597312266882,1.289895946232757,,,,,,0.7788493364898448
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8333609898184288,0.9218247539610507,,,,,,1.0360786102493034
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7236608770343209,0.7198824891520393,,,,,,0.17663003503980762
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8330454958403073,0.9517015473400454,,,,,,0.8379354577555893
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9925034732362903,1.0971184870821915,,,,,,1.5157892590056858
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2768707895281648,1.479639492139793,,,,,,0.9761786395294976
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5945343125436011,1.7958049644600775,,,,,,1.2317482800765096
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3252197622816106,1.4061933957394956,,,,,,2.2652726363894637
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3472502372447126,1.4543489165487804,,,,,,2.4984815692064153
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.062992876884342,1.4369584788284566,,,,,,1.095089415390944
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9048059757888668,0.9737710081429904,,,,,,1.152878606762057
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.8333557553489288,1.881490370850394,,,,,,7.801087121576361
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.221508895456664,1.2231842500835715,,,,,,1.9986639383675509
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4017650690006838,1.505473877884799,,,,,,2.182425819657207
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2536730777969867,1.7114557056913098,,,,,,1.8699350743496728
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.044174607962566,1.2926041544975568,,,,,,0.9467945049843727
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.6051534538927004,0.6728989611258023,,,,,,0.8640097335894434
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2533584856056346,1.5689883197542978,,,,,,1.1511802085493175
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5067161060291796,1.397214254605704,,,,,,1.432301259543759
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.725326946850644,1.91933637497322,,,,,,1.5515929564011424
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4834652019608567,1.5239601279220698,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.398165186711601,1.5312072386689963,,,,,,2.208508310061003
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.5462172282058512,0.814784147965621,,,,,,0.7538432370643366
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0779600220495058,1.0246510399899666,,,,,,1.0092821462513863
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2153545998049453,1.4234771649868172,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3516262991420995,1.6178590226390255,,,,,,1.636357720006106
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2492299782395566,1.5186991245192678,,,,,,1.3354646775059988
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4521298835509384,1.6974784632997912,,,,,,1.0656287376565563
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3436532573504028,1.5072691259657036,,,,,,0.8033848169610264
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.7452355888710915,1.7079269735488496,,,,,,1.8813051318667555
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1058515722229796,1.4266113038349282,,,,,,1.0909654264323208
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1198571024916335,1.141010211187106,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.6676181274699229,1.8463231517280883,,,,,,4.195510214980723
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9410768339423381,1.2244915610572382,,,,,,5.653438449170095
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.7862856399965228,2.2276038507287907,,,,,,2.917112566281624
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.9900006088172275,2.145169440964838,,,,,,3.118255570366566
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.6224501754760954,0.6464988828776947,,,,,,0.6563230979137005
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2350145194562412,1.3337879789252303,,,,,,1.3917941563653553
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9691638448662698,1.1077061673525392,,,,,,1.4233661389051777
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9772171724283005,1.1321854300717935,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0373460394666856,1.0462924430309493,,,,,,1.1025739160441737
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1479289938364663,1.2100687747338812,,,,,,1.1583596624691601
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3987342584885307,1.9719405204991796,,,,,,2.1409059466974023
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7282891824594186,0.8080926623934315,,,,,,1.5957188325519354
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3457477366573924,1.6699893564941157,,,,,,1.8465174719202015
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7814845940821347,0.8547280569133358,,,,,,0.6377444850634384
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.17089080887696,1.5022469465023962,,,,,,0.9109449781350685
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3654331320979596,1.4708275565075024,,,,,,4.004116964193304
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4222996511015862,1.6255943484544004,,,,,,1.9042249713101933
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.159021313208417,1.3631553625158839,,,,,,0.9608126387402639
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1516866401528825,1.267312532734523,,,,,,1.8599140346325365
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0114663884715136,1.019121248413816,,,,,,1.1956221825418147
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0238590171567026,1.0904118245261682,,,,,,0.4477208019869414
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4263976860793213,1.5124514001042648,,,,,,1.3854647643290772
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.806083910357358,1.0875306270276202,,,,,,0.925364170249333
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9758605293750939,1.151436114964921,,,,,,0.7849881439150947
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.206115646273771,1.312697957660577,,,,,,1.4402525816980587
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.028674358533485,1.1636240015186659,,,,,,1.4023880859365854
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4312133688239541,1.7517271683187137,,,,,,1.9140766493258812
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.214909305431675,1.4349579765310803,,,,,,1.527435855278708
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4957914079986325,1.7146350774509904,,,,,,3.3726487276232398
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2926981600890608,1.4559008069298913,,,,,,1.8015547259349416
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.131872545905467,1.2564833857002462,,,,,,1.2695833809568282
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1531628048627365,1.3714219897229836,,,,,,0.7233829937847677
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4147801143252914,1.5678299449480455,,,,,,2.185746765284227
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.5645894977352168,1.9385830969452424,,,,,,inf
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8617739030254327,0.9792098329718274,,,,,,1.9466751102210624
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.8929416777922341,0.8950653226584366,,,,,,0.826043842761989
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9946790231397102,1.240450500227337,,,,,,0.9173653197355724
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0875263913512403,1.2258563232942328,,,,,,1.4450201304196062
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9633503390691802,0.9565152878513338,,,,,,1.0914534011251518
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.442482633624902,1.7161584153151184,,,,,,1.7234614809808666
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.470196838111864,1.96083481276951,,,,,,1.519260648566234
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1406652525168695,1.3390216236089105,,,,,,1.1711265361772742
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4514970344550182,1.7720922899580367,,,,,,3.51303865970631
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.6588152117135979,0.7019105880207189,,,,,,1.1295180483343537
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.7857773073039127,0.8163904955136742,,,,,,0.6762039094102827
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.1379334420350748,1.3251357482153203,,,,,,3.203767916599339
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9687316121910131,1.0434815705777218,,,,,,0.7833901626703225
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.9866194114857663,1.0675579295414057,,,,,,1.2052440715814767
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.446731498530784,1.6764470757722425,,,,,,1.5525303226492408
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.933141859229074,1.7699573889565983,,,,,,3.479015036222095
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4491735586944308,1.7222792917306091,,,,,,2.118895208952253
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,2.0527511301643653,2.545460697591631,,,,,,7.492310109976264
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2407928647704773,1.2645536285910057,,,,,,4.329230670987103
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.3347096035148436,1.5255330378718686,,,,,,1.7065308239144006
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4873849395609866,1.695960762269673,,,,,,1.3033101883924956
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2953133526211755,1.3923851224803463,,,,,,2.5415490700480348
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.4861829067539176,1.6872606606042182,,,,,,2.4406766164592817
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.0462332875872211,1.3570484801331955,,,,,,1.3018840879128561
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.378083813929885,1.5571485390842839,,,,,,1.4033871436775325
0.9,DGPNorm_0_1,mean,8,10,1000,,,,,,,,,1.2744521119624133,1.4589486275030619,,,,,,1.2079124570095243
